Order,asset_key,pipe_key_match,PIPELINE NAME,Problem_Description,Description,Location_Description,Order Type,Priority,MaintActivType,System status,SYSTEM,SUB SYSTEM,Material,Nominal Diameter,TOTAL LENGTH (KM),PIPELINE AGE,CAPACITY MLD,Total act.costs,TotalPlnndCosts,event_year,event_month,event_dow,is_weekend,target_leak
764764,uw ii e dvha bds 069 69a pipel,wartburg pipeline 69 pipeline,Wartburg Pipeline(’69 Pipeline),pressure test on the claridge pipeline,Pipeline DV Harris to Claridge/Belfort,Belfort to Claridge pipe section,PM02,5.0,CMN,TECO PRT  GMPS PRC  SETC,Upper Mgeni,DV HARRIS,Steel,300.0,19.3,35.0,,6301.83,6433.26,2022,2,1,0,0
90010759,uw ii w midm bds 056 56e valve,56 pipeline,’56 Pipeline,Close Blackridge res-Craig c/o on 17/11,Blackridge Reservoir Valves,Blackridge Res Inlet Control Valve,PM02,1.0,CMC,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,6300.72,0.0,2024,11,0,0,0
90010760,uw ii w midm bds 056 56e valve,56 pipeline,’56 Pipeline,Open Blackridge res-Craig c/o on 18/11,Blackridge Reservoir Valves,Blackridge Res Inlet Control Valve,PM02,1.0,CMC,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,6300.72,0.0,2024,11,0,0,0
90012498,uw ii e dvha bds 060 60a pipel,60 pipeline,60 Pipeline,install cover on sampling tap,60 Pipeline (Complete),60 Pipeline (Complete),PM02,2.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,900.12,6.2,23.0,330.0,6300.72,0.0,2025,1,2,0,0
90017030,uw ii e mkon sup ops am0 build,,,Remove the hydroboil to the upper level,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,3.0,CMN,REL  PCNF PRT  NMAT PRC  SETC,,,,,,,,6300.72,0.0,2025,4,1,0,0
747988,uw ii w midm bds 061 061 ch001,61 pipeline,’61 Pipeline,Repair leaking meter - Craig,"61 Pipeline, Chamber 001","Chamber 1, Chamber Structure",PM02,2.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,6288.7,2263.53,2020,11,0,0,1
793139,uw ii w midm bds 061 tvr build,thornville,Thornville,Grass cutting Thornville res,Thornville Res Structural & Buildings,Thornville Reservoir Structure,PM02,4.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel/AC,160200.0,7.9,38.0,8.9,6261.6,6261.6,2023,12,1,0,0
797146,mr17855,thornville,Thornville,Cut grass at Thornville Resevoir,"Reservoir, Thornville Concrete","Reservoir, Thornville Concrete",PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel/AC,160200.0,7.9,38.0,8.9,6261.6,6261.6,2024,3,2,0,0
90002800,uw ii w midm bds 063 63a pipel,thornville,Thornville,Cut grass at Thornville reservoir,63 Pipeline (Complete),63 Pipeline (Complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel/AC,160200.0,7.9,38.0,8.9,6261.6,6261.6,2024,5,0,0,0
740348,uw ii w midm bds vul vub res02,vulindlela pipeline,Vulindlela Pipeline,Open Vul Res 2 (c/o 08/02) - Hlongwane,Vulindela Reservoir 2,Vulindela Res 2,PM02,1.0,CMC,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,400.0,4.25,28.0,21.7,6255.29,2878.52,2020,2,0,0,0
719245,uw ii e dvha bds 069 bel build,wartburg pipeline 69 pipeline,Wartburg Pipeline(’69 Pipeline),install water tap at belfort gaurdhouse,Belfort Booster Pump Buildings,Booster P/S Buildings & Structures,PM02,5.0,CMC,TECO PCNF PRT  GMPS PRC  SETC,Upper Mgeni,DV HARRIS,Steel,300.0,19.3,35.0,,6252.51,1495.51,2018,9,0,0,0
740160,uw ii w midm bds vul vud res04,vulindlela pipeline,Vulindlela Pipeline,Close vul.res 4 inlet-Jerry c/o,Vulindela Reservoir 4,Vulindela Res 4,PM02,1.0,CMC,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,400.0,4.25,28.0,21.7,6215.1,4143.4,2020,2,1,0,0
780446,uw ii e appl www aps adm build,,,Please install hand rails on the aerator,Appelsbosch Sewerage Admin Buildings,General Mechanical,PM02,4.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,6112.12,0.0,2023,3,0,0,0
788085,uw ii w midm bds 251 phb ch001,251 pipeline,‘251 Pipeline,Weld angle iron over 251 cable tray.,Chamber No.1,Midmar 251 Pipeline Balancing Meter Head,PM02,3.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,6112.12,0.0,2023,8,1,0,0
789869,uw ii e darv www dar adm build,,,ATTEND TO ASSESSMENT OF BURST WATER PIPE,Buildings & Structures,Grounds and Lands General Equipment,PM02,1.0,BDN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,6112.12,0.0,2023,10,1,0,1
791918,uw ii w midm wtw mis dws unit1,,,SecureBase for centrifuge feed pump 1,Sludge Centrifuge 1,Centrifuge #1,PM02,3.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,6112.12,0.0,2023,11,4,0,0
792207,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,Attend to leak on 51 p/l,251 Pipeline (complete),251 Pipeline (complete),PM02,2.0,BDN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,6112.12,0.0,2023,11,0,0,1
797682,uw ii e dvha bds war ms1 pipel,wartburg pipeline,Wartburg Pipeline,Close valve to 1.5 Ml res,Mshwati Pipeline System (New),New Wartburg Pline,PM02,1.0,CMC,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,700.0,9.5,8.0,66.0,6112.12,3698.8,2024,3,0,0,0
90002311,uw ii w mpof www mps aer ps002,,,please weld diesel pump stand,Transfer Pumpset 2,Gorman Rupp Pump 2,PM02,2.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,6112.12,0.0,2024,5,2,0,0
745061,uw ii w midm bds 056 56e pipel,56 pipeline,’56 Pipeline,Carry out repairs on Blackridge line.,Blackridge Pipeline (Complete),Blackridge Pline,PM02,2.0,BDN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,6031.71,0.0,2020,7,3,0,0
763587,uw ii w midm rws mid gal build,,,repair entrance gate,Midmar Dam Structural & Buildings,Dam Wall Structure,PM02,2.0,CMN,TECO PCNF PRT  GMPS NMAT PRC  SETC,,,,,,,,6008.51,780.0,2022,1,0,0,0
787088,uw ii e mkon sup ops am0 build,,,Fixing the sliding Gate@ the Wkshp,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Lights & Gen Elec,PM02,5.0,CMN,TECO PCNF PRT  GMPS NMAT PRC  SETC,,,,,,,,6000.8,2302.0,2023,8,4,0,0
745261,uw ii w lynf www lyn adm build,lion park pipeline,Lion Park Pipeline,Concrete back filling by the kitchen tap,Buildings & Structures,Lynfield Park Administration Building,PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,6000.0,6000.0,2020,7,2,0,0
755659,uw ii e darv www dar adm build,,,attend to pipe burst next to worshop,Buildings & Structures,Grounds and Lands General Equipment,PM02,3.0,BDN,TECO PCNF GMPS PPRT PRC  SETC,,,,,,,,5993.01,1301.68,2021,6,2,0,1
90004095,uw ii w midm bds 061 61d pipel,61 pipeline,’61 Pipeline,Leak at 61 p/l chamber,"61 Pipeline, HD Hill-ED2",Pipe Segment HD Hill - ED2,PM02,2.0,BDN,TECO GMPS NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,5988.91,5988.91,2024,6,1,0,1
778220,uw ii w midm bds 251 sjr res01,251 pipeline,‘251 Pipeline,No water at St Joseph's-Craig (c/o14/01),St Josephs Chamber 01,St Josephs Pipeline,PM02,1.0,CMC,TECO GMPS PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,5984.37,5984.37,2023,1,0,0,0
758759,uw ii w midm bds 061 61g pipel,lion park pipeline,Lion Park Pipeline,Modify base plate for pump 1 - Maselesel,"61 Pipeline, Thornville section","Pipeline section, Thornville 61 offtake",PM02,2.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,5975.44,0.0,2021,9,3,0,0
759138,uw ii w midm wtw mis cla fan01,,,Repair door for blower at sludge palnt,Sludge Blower 1,Blower #1,PM02,2.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,5975.44,0.0,2021,9,0,0,0
760163,uw ii w muts rwt mup sgp build,,,Pls repair pipe leak S/Grove Guard House,Spring Grove Pump Station Buildings,Spring Grove Buildings & Civil Structure,PM02,3.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,5975.44,0.0,2021,10,0,0,1
761723,uw ii e ixop wtw ixw fil build,,,Plse connect & disconnect MP Pipes,Pressure filter Structural & Buildings,Structure For Pressure Filters,PM02,5.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,5975.44,0.0,2021,12,3,0,0
763182,uw ii w midm bds 063 63a pipel,richmond pipeline,’Richmond Pipeline,Change feed from Richmond to Thornville,63 Pipeline (Complete),63 Pipeline (Complete),PM02,2.0,CMC,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,4.9,10.0,6.2,5975.44,0.0,2022,1,0,0,0
769967,uw ii w midm bds vul vub res02,vulindlela pipeline,Vulindlela Pipeline,Drain chamber at Vul Res 2 - Hlela,Vulindela Reservoir 2,Vulindela Res 2,PM02,5.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,400.0,4.25,28.0,21.7,5962.66,0.0,2022,6,2,0,0
758314,uw ii e ixop www ixs adm build,table mountain pipeline,Table Mountain Pipeline,Provide portable water tab on water tank,Administration Buildings & Structures,Ixopo Sewerage Buildings & Structures,PM02,5.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,Upper Mgeni,DV HARRIS,uPVC,125.0,14.8,66.0,2.12,5916.7,688.19,2021,9,4,0,0
748765,uw ii e dvha bds war dap build,,,Cut grass @ dalton p/s,Dalton Pump Station Buildings,Dalton P/S Buildings & Structures,PM02,3.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,5900.0,5900.0,2020,11,3,0,0
792596,uw ii w midm bds man pha pipel,manyavu pipeline,Manyavu Pipeline,Manyavu galaxy tank overflowing-c/o,"Manyavu Pipeline, (Complete)",Manyavu Pipeline (Complete),PM02,1.0,CMC,TECO GMPS NMAT PPRT PRC  SETC,Upper Mgeni,,Klambon,150.0,13.0,15.0,3.1,5900.0,5900.0,2023,12,0,0,0
90000201,uw ii e mkon sup ops am0 build,,,Attend a toilet blockage @ Regional Offi,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,1.0,BDN,TECO GMPS NMAT PRC  SETC,,,,,,,,5890.0,5890.0,2024,3,4,0,0
749248,uw ii w midm bds 061 hdr res01,bruyns hill pipeline,Bruyns Hill Pipeline,Repair/replace Haythorns kiosk door.,HD Hill Reservoir 1,"Safe Door, HD Hill Res 1",PM02,4.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,450.0,12.0,7.0,,5888.81,0.0,2020,11,4,0,0
90002053,uw ii w midm bds est eso pipel,eston umbumbulu pipeline,Eston-Umbumbulu Pipeline,Check leak on farmers line-Craig,Eston Pipeline (Complete),Eston Pipeline (Complete),PM02,2.0,BDN,TECO PCNF NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,600.0,16.1,28.0,48.93,5855.98,8521.74,2024,5,4,0,1
759823,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,Check no water at St Josephs.,251 Pipeline (complete),251 Pipeline (complete),PM02,1.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,5839.12,0.0,2021,10,3,0,0
760637,uw ii w lynf www lyn adm build,lion park pipeline,Lion Park Pipeline,Please repair leak form canteen sink,Buildings & Structures,Lynfield Park Kitchen Building,PM02,5.0,CMN,TECO PCNF NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,5839.12,1565.72,2021,11,4,0,1
765122,uw ii e dvha bds 053 53a ch051,53 pipeline,’53 Pipeline,fix tap leak at 53p/l chamber,53 Pipeline Chamber 51,"Pipe Segment, Between Chamber 51 AND 52",PM02,2.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Pre-Stressed Concrete,762.0,26.6,63.0,45.0,5839.12,0.0,2022,2,0,0,1
767375,uw ii w midm bds urd urr res03,,,Umlaas Rd water tower overflowing c/o,Umlaas Rd Reservoir 3 (Elevated Tank),"Umlaas Rd, High Level Reservoir",PM02,1.0,CMC,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,5839.12,0.0,2022,4,4,0,0
757836,uw ii w midm bds urd urr res01,,,Adjust umlaas Rd 9 Ml res inlet c/o-Mchu,Umlaas Rd Reservoir 1 (9mL),9Ml Inlet IV 1,PM02,1.0,CMC,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,5837.24,3796.0,2021,8,0,0,0
766733,uw ii w midm bds 061 tvr valve,61 pipeline,’61 Pipeline,Help contractor w/ leak-Craig (c/o10/04),Thornville Res Valves,Inlet IV,PM02,2.0,CMC,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,5837.24,0.0,2022,4,3,0,1
755914,uw ii e mkon sup ops am0 build,,,Install Soap DispenserW/shop ladies toil,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,2.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,,,,,,,,5810.0,5810.0,2021,6,3,0,0
754528,uw ii e albf www sou inl mech1,,,replace valve with more user freindly,Inlet System Mechanical System,General Mechanical Equipment,PM02,3.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,5805.93,0.0,2021,5,4,0,0
788634,uw ii e mkon sup ops am0 build,,,Install light stands outside IRO,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,5.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,,,,,,,,5804.1,2245.29,2023,9,0,0,0
795612,uw ii w midm bds est eur res01,eston umbumbulu pipeline,Eston-Umbumbulu Pipeline,Create drainage for Eston res chamber,Eston Reservoir 1,Eston Reservoir 1,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,600.0,16.1,28.0,48.93,5780.0,5780.0,2024,2,3,0,0
796492,uw ii w midm bds 061 61h pipel,lion park pipeline,Lion Park Pipeline,Dig trench at MidIllovo - Craig,"61 Pipeline, Ashburton section",Pipe Segment Ashburton offtake,PM02,3.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,5780.0,5780.0,2024,2,5,1,0
760391,uw ii w midm bds 061 61h pipel,lion park pipeline,Lion Park Pipeline,Grass cutting 61 Ambleton p/l,"61 Pipeline, Ashburton section",Pipe Segment Ashburton offtake,PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,5778.0,5778.0,2021,10,3,0,0
763552,uw ii w midm bds 061 061 ch001,61 pipeline,’61 Pipeline,Cut grass; P/L 61-Amblerton reservoir,"61 Pipeline, Chamber 001","Chamber 1, Offtake",PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,5778.0,5778.0,2022,1,0,0,0
767677,uw ii w midm bds 061 61f pipel,61 pipeline,’61 Pipeline,Cut the grass from 61pl to Ambleton,"61 Pipeline, ED4 to Umlaas Rd",Pipe Segment ED4 - Umlaas Road,PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,5778.0,5778.0,2022,5,3,0,0
739420,uw ii w midm bds urd urr res02,,,CLOSE UML 45 VALVE (HENRY),Umlaas Rd Reservoir 2 (45mL),45Ml Inlet IV Actuator,PM02,1.0,CMC,TECO PCNF NMAT PPRT PRC  SETC,,,,,,,,5767.24,4143.4,2020,1,3,0,0
739616,uw ii w midm bds urd urr res02,,,Reduce URD 45ML vALVE TO 20% - Mchunu,Umlaas Rd Reservoir 2 (45mL),45Ml Inlet IV 1,PM02,2.0,CMC,TECO PCNF NMAT PPRT PRC  SETC,,,,,,,,5767.24,4143.4,2020,1,2,0,0
739617,uw ii w midm bds urd urr res02,,,Increase UR 45ML valve to 50 (c/o)-Mchun,Umlaas Rd Reservoir 2 (45mL),45Ml Inlet IV 1,PM02,1.0,CMC,TECO PCNF NMAT PPRT PRC  SETC,,,,,,,,5767.24,4143.4,2020,1,2,0,0
739625,uw ii w midm bds urd urr res02,,,Open Umlaas Rd 45 Ml res inlet c/o,Umlaas Rd Reservoir 2 (45mL),45Ml Inlet IV 1,PM02,1.0,CMC,TECO PCNF NMAT PPRT PRC  SETC,,,,,,,,5767.24,4143.4,2020,1,2,0,0
797110,uw ii e mkon sup ops am0 build,,,Unblocking Sewer line by G/house W/shop,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,4.0,BDN,TECO GMPS NMAT PRC  SETC,,,,,,,,5760.0,5760.0,2024,3,2,0,0
748817,mr17684,,,Install DAF inlet meter,"Meter, DVH D.A.F. Unit Inlet","Meter, DVH D.A.F. Unit Inlet",PM02,4.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,5723.05,0.0,2020,11,4,0,0
90009657,uw ii w mpof wtw mpw chl build,,,Pls install chlorine bund wall@Ledgetton,Buildings & Structures,Chlorine Room Building/Structure,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,5700.0,5700.0,2024,10,2,0,0
766718,uw ii w midm bds 251 sjp ps001,251 pipeline,‘251 Pipeline,No water at St Josephs-Mzamo,St Josephs Pumpset 1,St Josephs Pump #1 Pump,PM02,2.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,5694.0,0.0,2022,4,3,0,0
729086,uw ii e ixop wtw ixw hlp ps001,,,fabricate high lift pump motor stand,Pumpset 1,#1 High Reservoir Motor,PM02,4.0,BDN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,5693.04,0.0,2019,4,1,0,0
782626,uw ii w howk www hos ps3 rec04,,,Repair RAS pump MA053 delivery pipe leak,Recycle Pumpset 4,Recycle Pump Delivery Side IV 4,PM02,3.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,5690.46,0.0,2023,5,2,0,1
782627,uw ii w howk www hos ps3 rec02,,,Repair RAS pump MA051 suction pipe leak,Recycle Pumpset 2,Recycle Pump Suction Side IV 2,PM02,3.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,5690.46,0.0,2023,5,2,0,1
783678,uw ii w sprg wtw spr adm build,,,Pls remove water tankers points @ S/G WW,Spring Grove WTW Buildings & Structures,Spring Grove WTW Admin buildings,PM02,5.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,5690.46,0.0,2023,5,1,0,0
784309,uw ii w howk www bri psa build,,,Please put gratting @ Bridge generator,Sump & Structures,Buildings & Structures,PM02,3.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,5690.46,0.0,2023,6,2,0,0
744466,uw ii e camp www cas inl valve,,,Modify inlet screen system,Camperdown Inlet Works Valves,"Camperdown Inlet 3"" IV #1",PM02,4.0,CMN,TECO GMPS MACM PPRT PRC  SETC,,,,,,,,5688.33,5688.33,2020,6,0,0,0
740706,mr10018,,,install brackets to support pipe,"Meter, Houston Nicholas Lawrence","Meter, Houston Nicholas Lawrence",PM02,2.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,5683.44,0.0,2020,2,1,0,0
90003336,uw ii e dvha bds war ms1 pipel,wartburg pipeline,Wartburg Pipeline,Repair domestic pipe leak @ Dingle P/S,Mshwati Pipeline System (New),New Wartburg Pline,PM02,1.0,BDN,TECO PCNF GMPS NMAT PPRT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,700.0,9.5,8.0,66.0,5645.86,1140.26,2024,6,1,0,1
741975,uw ii w midm bds vul vud res04,vulindlela pipeline,Vulindlela Pipeline,Fill Vulindlela res 4 -R Hlongwane,Vulindela Reservoir 4,Vulindela Res 4,PM02,2.0,CMN,TECO PCNF NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,400.0,4.25,28.0,21.7,5627.95,0.0,2020,3,2,0,0
745714,mr16149,ambleton pipeline,Ambleton Pipeline,Cut grass from 61p/l to Ambelton.,"Meter, Ambleton Check (Nature reserve)","Meter, Ambleton Check (Nature reserve)",PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,160.0,2.0,32.0,3.5,5600.0,5600.0,2020,8,1,0,0
750202,uw ii w midm bds 061 061 ch002,lion park pipeline,Lion Park Pipeline,Cut grass at 61 p/l to Embleton,"61 Pipeline, Chamber 2","Chamber 002, Chamber",PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,5600.0,5600.0,2021,1,0,0,0
754494,uw ii w midm bds 061 61h pipel,lion park pipeline,Lion Park Pipeline,CUT GRASS AMBLETON P/L (SPA),"61 Pipeline, Ashburton section",Pipe Segment Ashburton offtake,PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,5600.0,5600.0,2021,5,2,0,0
757499,mr16149,ambleton pipeline,Ambleton Pipeline,Cut grass on Ambleton p/l,"Meter, Ambleton Check (Nature reserve)","Meter, Ambleton Check (Nature reserve)",PM02,4.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,160.0,2.0,32.0,3.5,5600.0,5600.0,2021,8,1,0,0
90009118,uw ii w midm bds ric lip pipel,richmond pipeline,’Richmond Pipeline,Cut grass on Richmond p/l,Richmond Pipeline (Complete),Richmond Pline,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,4.9,10.0,6.2,5591.38,5591.38,2024,10,1,0,0
90011352,uw ii w midm bds ric rip build,richmond pipeline,’Richmond Pipeline,cut grass at richmond P/S - Makhaye,Richmond p/s Structural & Buildings,Sliding Entrance Door,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,4.9,10.0,6.2,5591.38,5591.38,2024,12,2,0,0
90013639,uw ii w midm bds ric rip build,richmond pipeline,’Richmond Pipeline,Cut grass at Richmond P/S,Richmond p/s Structural & Buildings,Sliding Entrance Door,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,4.9,10.0,6.2,5591.38,5591.38,2025,2,1,0,0
90015674,uw ii w midm bds ric lip pipel,richmond pipeline,’Richmond Pipeline,Cut grass at Richmond p/s,Richmond Pipeline (Complete),Richmond Pline,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,4.9,10.0,6.2,5591.38,5591.38,2025,3,1,0,0
739333,uw ii w mpof wtw mpw pol ps001,,,Pls attend to chlorine pipe leak at MPF,Flocculant dosing Pump 1,Poly dosing pump valves & piping 1,PM02,4.0,CMC,TECO PCNF PRT  GMPS MACM PRC  SETC,,,,,,,,5573.7,8451.0,2020,1,6,1,1
766836,uw ii e mkon sup ops reg build,,,Attend faulty sliding door at Regional,Mkondeni Regional Office Buildings,Buildings & Structures,PM02,3.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,5560.0,5560.0,2022,4,2,0,0
754429,uw ii w midm bds 251 sjr res01,251 pipeline,‘251 Pipeline,Secure the handrail bolts at St Josephs,St Josephs Chamber 01,Reservoir Structure,PM02,2.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,5556.52,195.0,2021,4,3,0,0
744790,uw ii w midm bds vul vua res01,vulindlela pipeline,Vulindlela Pipeline,Enlarge entry hole for level sensor.,Vulindela Reservoir 1,Vulindela Res 1,PM02,2.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,400.0,4.25,28.0,21.7,5550.0,5550.0,2020,7,0,0,0
747041,mr784870,eston umbumbulu pipeline,Eston-Umbumbulu Pipeline,Shutdown Umbumbulu p/l to replace meter,"Meter, Umbumbulu Bm Eston O/Take","Meter, Umbumbulu Bm Eston O/Take",PM02,2.0,CMN,TECO PCNF NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,600.0,16.1,28.0,48.93,5511.72,0.0,2020,10,0,0,0
754257,uw ii w midm bds 061 61e pipel,61 pipeline,’61 Pipeline,ISOLATE ED 4 FOR MSUNDUZI (CRAIG),"61 Pipeline, HD ED2-ED4",Pipe Segment ED2-ED4,PM02,1.0,CMC,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,5511.72,3508.8,2021,4,3,0,0
756107,uw ii w midm bds 057 57a pipel,57 pipeline,’57 Pipeline,Check leak on 57 p/l - c/o,57 Pipeline (complete line)(,157 Pipeline (Complete),PM02,1.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800.0,8.6,52.0,87.08,5511.72,0.0,2021,6,1,0,1
741260,uw ii w midm bds 261 261 ch001,261 pipeline,261 Pipeline,Repair leak on 261 p/l-Craig,"261 Pipeline, Chamber 001","Chamber 001, Chamber",PM02,1.0,BDC,TECO PCNF NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,1000.0,29.6,23.0,271.7,5485.12,0.0,2020,3,0,0,1
747409,uw ii w midm bds 061 61c res02,61 pipeline,’61 Pipeline,Meter connection at HD Hill,HD Hill reservoir 2 Flowmeters,Hd Hill Res2 Inlet Balancing Meter Head,PM02,2.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,5406.48,0.0,2020,10,3,0,0
90002059,uw ii w midm bds est eso pipel,eston umbumbulu pipeline,Eston-Umbumbulu Pipeline,Attend to the leak at Midillovo res,Eston Pipeline (Complete),Eston Pipeline (Complete),PM02,2.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,600.0,16.1,28.0,48.93,5404.77,0.0,2024,5,4,0,1
